Creditos;saldo_actual;saldo_vencido;Promedio de limite_credito;Promedio de credito_maximo;Promedio de cantidad_cuotas;Promedio de valor_cuota;coaching_impacto;Comunicaciones_saldo_actual;Comunicaciones_pagos_vencidos;Consumo_saldo_actual;perfil_usuario_Alto;perfil_usuario_Joven;perfil_usuario_Sin registro
1;25884000;0.0;0.0;0.0;43;59000.0;0;0.0;0;0.0;0;0;0
2;40118000;19332000.0;0.0;20065500.0;72;9871000.0;0;0.0;0;40118000.0;0;0;0
1;4753000;0.0;0.0;5000000.0;72;277000.0;0;0.0;0;4753000.0;0;0;0
1;12881000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
3;60523000;0.0;18000000.0;20995000.0;54;1123333.33333333;0;0.0;0;41117000.0;1;0;0
4;93479000;0.0;2500000.0;27875000.0;68;744750.0;0;0.0;0;24426000.0;0;0;1
1;24800000;0.0;0.0;24800000.0;124;351000.0;0;0.0;0;24800000.0;0;0;0
1;17826000;0.0;0.0;18700000.0;60;439000.0;0;0.0;0;17826000.0;0;0;1
1;4814000;150000.0;2400000.0;0.0;3;606000.0;0;0.0;0;0.0;0;0;0
2;19516000;0.0;0.0;10200000.0;60;256000.0;0;0.0;0;19516000.0;0;0;1
1;6026000;0.0;0.0;6800000.0;84;0.0;0;0.0;0;6026000.0;1;0;0
1;33210000;0.0;0.0;39909000.0;71;1101000.0;0;0.0;0;0.0;0;0;1
3;47621000;0.0;13033333.3333333;12492333.3333333;96;374666.666666666;0;0.0;0;0.0;0;0;1
2;31575000;0.0;0.0;28096500.0;60;758000.0;0;0.0;0;24690000.0;1;0;0
1;17802000;34336000.0;0.0;17802000.0;1;34336000.0;0;0.0;0;17802000.0;0;0;1
3;43101000;103978000.0;0.0;9479333.33333333;40;27992000.0;0;0.0;0;43101000.0;0;0;0
2;39052000;837000.0;0.0;23674500.0;66;540500.0;0;0.0;0;39052000.0;0;0;0
2;12630000;0.0;0.0;6473000.0;60;258500.0;0;0.0;0;12630000.0;0;0;0
1;11075000;0.0;0.0;11363000.0;60;237000.0;0;0.0;0;0.0;1;0;0
1;56988000;0.0;0.0;57650000.0;109;908000.0;0;0.0;0;56988000.0;0;0;0
1;27611000;0.0;0.0;38633000.0;215;209000.0;0;0.0;0;0.0;0;0;1
2;29845000;0.0;0.0;16102500.0;50;377000.0;0;0.0;0;29845000.0;0;0;1
6;431053000;0.0;0.0;89723836.0;86;1323500.0;0;0.0;0;238923000.0;1;0;0
1;15304000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
4;138558000;0.0;0.0;46570250.0;84;890250.0;0;0.0;0;138558000.0;0;0;1
3;53554000;19832000.0;0.0;21625666.6666666;45;5551666.66666666;0;0.0;0;53554000.0;0;0;1
2;26229000;19478000.0;0.0;14769000.0;24;10977000.0;1;0.0;0;26229000.0;0;0;0
3;51855000;616000.0;0.0;24643333.333333302;40;142000.0;0;0.0;0;51855000.0;0;0;0
2;82470000;82470000.0;0.0;21031000.0;1;41235000.0;0;0.0;0;82470000.0;0;0;1
2;255002000;0.0;0.0;132356500.0;45;4123500.0;0;0.0;0;246590000.0;0;0;1
2;23500000;679000.0;0.0;13600000.0;48;448500.0;0;0.0;0;23500000.0;0;0;1
2;14906000;0.0;0.0;8576500.0;41;376000.0;0;0.0;0;0.0;1;0;0
2;29722000;0.0;0.0;20125000.0;51;643000.0;0;0.0;0;29722000.0;0;0;1
1;5246000;0.0;0.0;5700000.0;60;165000.0;0;0.0;0;5246000.0;0;0;1
1;23876000;0.0;0.0;24000000.0;120;578000.0;0;0.0;0;0.0;0;0;0
2;22976000;5618000.0;5300000.0;18000000.0;144;3001000.0;0;0.0;0;17358000.0;0;0;0
1;7985000;0.0;0.0;9000000.0;36;250000.0;0;0.0;0;7985000.0;1;0;0
2;32355000;34885000.0;5875000.0;12237000.0;1;17442500.0;0;0.0;0;26480000.0;0;0;0
5;57458000;0.0;0.0;15497000.0;61;265000.0;0;0.0;0;57458000.0;0;0;1
1;17467000;0.0;0.0;18600000.0;60;423000.0;0;0.0;0;17467000.0;0;0;1
1;5371000;4649000.0;0.0;5371000.0;63;176000.0;0;0.0;0;5371000.0;0;0;0
2;91924000;0.0;0.0;44599500.0;98;549500.0;0;0.0;0;80894000.0;0;0;1
7;120454000;0.0;1592857.14285714;16910000.0;80;375428.571428571;0;0.0;0;107075000.0;0;0;0
1;48164000;0.0;0.0;48500000.0;232;467000.0;0;0.0;0;0.0;0;0;0
2;16621000;0.0;0.0;8520000.0;60;249500.0;0;0.0;0;16621000.0;1;0;0
1;96318000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;23862000;0.0;0.0;25000000.0;60;678000.0;0;0.0;0;23862000.0;1;0;0
1;4786000;0.0;4600000.0;0.0;3;206000.0;0;0.0;0;0.0;1;0;0
2;21528000;0.0;0.0;11032500.0;93;156500.0;0;0.0;0;21528000.0;1;0;0
1;5435000;0.0;0.0;7054000.0;60;155000.0;0;0.0;0;5435000.0;1;0;0
1;8146000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
2;111929000;0.0;0.0;39999999.5;60;507000.0;0;0.0;0;0.0;1;0;0
2;27017000;0.0;4100000.0;12500000.0;36;882500.0;0;0.0;0;19590000.0;0;0;1
1;6644000;0.0;0.0;7200000.0;60;180000.0;0;0.0;0;6644000.0;0;0;1
1;20088000;0.0;0.0;20676000.0;144;408000.0;0;0.0;0;20088000.0;0;0;1
2;60412000;0.0;0.0;33571000.0;90;604000.0;0;0.0;0;0.0;0;0;0
3;24015000;24015000.0;0.0;9382000.0;1;8005000.0;0;0.0;0;24015000.0;0;0;0
1;5225000;0.0;0.0;7200000.0;0;0.0;0;0.0;0;5225000.0;0;0;1
3;245501000;2407000.0;0.0;95763333.3333333;72;2071000.0;0;0.0;0;137882000.0;0;0;0
3;63275000;0.0;0.0;25266666.6666666;52;798666.6666666659;0;0.0;0;63275000.0;0;0;1
2;33804000;0.0;0.0;26195000.0;51;884000.0;0;0.0;0;22376000.0;0;0;0
3;54303000;20373000.0;0.0;21633333.333333302;126;592666.666666666;0;0.0;0;11537000.0;0;0;1
2;50875000;0.0;0.0;30015500.0;132;518500.0;0;0.0;0;6098000.0;0;0;1
1;5822000;0.0;5900000.0;0.0;3;76000.0;0;0.0;0;0.0;0;0;0
1;8369000;0.0;0.0;9000000.0;60;204000.0;0;0.0;0;0.0;1;0;0
1;11816000;0.0;0.0;0.0;15;118000.0;0;0.0;0;0.0;0;0;1
2;13873000;0.0;0.0;7574500.0;63;219000.0;0;0.0;0;13873000.0;0;0;0
1;7076000;0.0;0.0;9262000.0;38;402000.0;0;0.0;0;0.0;1;0;0
1;20604000;0.0;0.0;21300000.0;84;431000.0;0;0.0;0;20604000.0;1;0;0
1;26000000;0.0;0.0;26000000.0;48;879000.0;0;0.0;0;26000000.0;0;0;1
1;58445000;0.0;0.0;60335000.0;88;1071000.0;0;0.0;0;0.0;1;0;0
2;18941000;0.0;0.0;10039500.0;36;422000.0;0;0.0;0;18941000.0;0;0;1
1;44546000;0.0;0.0;42379000.0;341;318000.0;0;0.0;0;0.0;1;0;0
2;73566000;0.0;0.0;38350000.0;24;1062500.0;0;0.0;0;73566000.0;1;0;0
4;149628000;0.0;8590750.0;32850000.0;100;495250.0;0;0.0;0;49036000.0;0;0;1
1;6155000;6155000.0;0.0;6155000.0;1;6155000.0;0;0.0;0;6155000.0;0;0;0
1;4940000;0.0;0.0;5000000.0;72;130000.0;0;0.0;0;4940000.0;0;0;0
1;6078000;821000.0;0.0;9961000.0;36;276000.0;0;0.0;0;0.0;0;0;0
1;13585000;16331000.0;0.0;15000000.0;34;13585000.0;0;0.0;0;13585000.0;0;0;1
2;11554000;0.0;0.0;7000000.0;42;210500.0;0;0.0;0;11554000.0;0;0;1
1;23589000;0.0;0.0;27500000.0;84;469000.0;0;0.0;0;0.0;0;0;1
1;5147000;5147000.0;0.0;5127000.0;0;5147000.0;0;0.0;0;5147000.0;0;0;0
3;58906000;0.0;0.0;20133333.333333302;64;533333.333333333;0;0.0;0;58906000.0;1;0;0
1;5571000;0.0;0.0;10507000.0;39;247000.0;0;0.0;0;5571000.0;1;0;0
1;6492000;0.0;0.0;6664000.0;48;214000.0;0;0.0;0;0.0;1;0;0
1;22159000;0.0;0.0;22900000.0;119;369000.0;0;0.0;0;22159000.0;0;0;0
5;53294000;194000.0;0.0;12389600.0;80;256200.0;0;0.0;0;53294000.0;0;0;0
1;6809000;0.0;0.0;6809000.0;36;379000.0;0;0.0;0;0.0;0;0;0
1;4726000;0.0;0.0;5000000.0;60;124000.0;0;0.0;0;4726000.0;0;0;0
1;30146000;0.0;0.0;0.0;13;254000.0;0;0.0;0;0.0;1;0;0
2;29463000;0.0;5000000.0;14000000.0;75;700000.0;0;0.0;0;0.0;0;0;0
1;11391000;0.0;0.0;12000000.0;60;0.0;0;0.0;0;11391000.0;0;0;0
2;14557000;0.0;0.0;7390500.0;60;215000.0;0;0.0;0;14557000.0;1;0;0
5;53004000;0.0;0.0;12295800.0;35;535400.0;0;0.0;0;0.0;0;0;1
1;5290000;0.0;0.0;8208000.0;38;300000.0;0;0.0;0;5290000.0;0;0;1
1;4821000;0.0;0.0;5000000.0;72;130000.0;0;0.0;0;4821000.0;1;0;0
1;21764000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
2;10477000;0.0;0.0;6576000.0;32;259000.0;0;0.0;0;10477000.0;0;0;1
1;12935000;0.0;0.0;15000000.0;36;735000.0;0;0.0;0;0.0;1;0;0
2;13762000;0.0;0.0;10176500.0;72;241000.0;0;0.0;0;13762000.0;0;0;1
2;30307000;0.0;0.0;15283500.0;60;502000.0;0;0.0;0;30307000.0;0;0;1
5;88526000;2001000.0;1120000.0;17367200.0;59;773200.0;0;0.0;0;82707000.0;0;0;0
2;20279000;0.0;0.0;9490000.0;7;3759500.0;0;0.0;0;14510000.0;0;0;0
2;31689000;0.0;0.0;17850000.0;66;432500.0;0;0.0;0;31689000.0;0;0;1
1;5195000;0.0;0.0;5683000.0;36;228000.0;0;0.0;0;5195000.0;0;0;1
2;12300000;906000.0;0.0;6961000.0;47;324000.0;0;0.0;0;5747000.0;0;0;0
3;144161000;0.0;0.0;68490000.0;64;1669666.66666666;0;0.0;0;144161000.0;0;0;1
1;16900000;0.0;0.0;22934000.0;164;248000.0;0;0.0;0;0.0;1;0;0
1;40154000;0.0;0.0;40000000.0;60;1238000.0;0;0.0;0;40154000.0;1;0;0
5;65866000;0.0;2100000.0;14439000.0;37;496000.0;0;0.0;0;58121000.0;1;0;0
1;15093000;16895000.0;0.0;6200000.0;9;15093000.0;0;0.0;0;15093000.0;0;0;0
2;16211000;22979000.0;0.0;11348500.0;24;5466000.0;0;0.0;0;16211000.0;0;0;0
2;111719000;0.0;0.0;53969500.0;178;482500.0;0;0.0;0;0.0;0;0;1
2;46118000;0.0;0.0;25179500.0;36;1875000.0;0;0.0;0;26894000.0;0;0;1
1;7736000;8196000.0;0.0;11100000.0;0;0.0;0;0.0;0;7736000.0;0;0;1
1;5528000;0.0;0.0;5687000.0;48;356000.0;0;0.0;0;5528000.0;1;0;0
3;34535000;0.0;8000000.0;6666666.66666666;48;444666.666666666;0;0.0;0;8159000.0;0;0;0
2;21007000;0.0;2580000.0;8000000.0;60;571000.0;0;0.0;0;11383000.0;0;0;1
1;15187000;0.0;0.0;15000000.0;48;483000.0;0;0.0;0;15187000.0;0;0;1
1;5667000;0.0;0.0;8004000.0;72;323000.0;0;0.0;0;5667000.0;0;0;0
1;31240000;0.0;0.0;26000000.0;329;339000.0;0;0.0;0;0.0;0;0;1
3;139736000;0.0;3384000.0;57267333.3333333;125;647333.333333333;0;0.0;0;130137000.0;1;0;0
4;144336000;0.0;0.0;40484750.0;81;953250.0;0;0.0;0;132029000.0;0;0;1
1;5399000;0.0;0.0;5448000.0;48;169000.0;0;0.0;0;5399000.0;0;0;1
1;42314000;0.0;0.0;43173000.0;118;676000.0;0;0.0;0;42314000.0;0;0;1
1;6875000;0.0;0.0;9000000.0;48;247000.0;0;0.0;0;0.0;0;0;0
1;5683000;0.0;0.0;5796000.0;49;186000.0;0;0.0;0;0.0;0;1;0
2;50064000;8513000.0;0.0;25665000.0;90;652500.0;0;0.0;0;8814000.0;0;0;0
1;7786000;7786000.0;0.0;3080000.0;60;51000.0;0;0.0;0;7786000.0;0;0;0
1;5139000;0.0;0.0;6714000.0;60;143000.0;0;0.0;0;5139000.0;0;0;0
1;32950000;0.0;0.0;36450000.0;108;487000.0;0;0.0;0;0.0;0;0;0
2;22496000;0.0;2500000.0;12500000.0;83;440500.0;0;0.0;0;17187000.0;0;0;1
4;79853000;0.0;0.0;21005750.0;76;423250.0;0;0.0;0;34550000.0;1;0;0
2;89594000;0.0;0.0;45000000.0;60;1235500.0;0;0.0;0;89594000.0;0;0;0
1;12501000;0.0;0.0;18000000.0;36;500000.0;0;0.0;0;12501000.0;0;0;1
1;10785000;0.0;0.0;12000000.0;48;84000.0;0;0.0;0;10785000.0;0;0;0
1;24296000;0.0;0.0;25000000.0;48;752000.0;0;0.0;0;24296000.0;0;0;1
6;120757000;0.0;0.0;23556000.0;55;485500.0;0;0.0;0;116034000.0;0;0;1
1;7026000;0.0;0.0;7226000.0;60;203000.0;0;0.0;0;0.0;1;0;0
4;121811000;0.0;0.0;42071000.0;87;928000.0;0;0.0;0;53626000.0;1;0;0
1;62406000;0.0;0.0;64050000.0;221;726000.0;0;0.0;0;0.0;0;0;1
1;6162000;6162000.0;0.0;3140000.0;1;6162000.0;0;0.0;0;6162000.0;0;0;1
1;26868000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
2;27346000;0.0;2500000.0;11000000.0;48;470500.0;0;0.0;0;22346000.0;1;0;0
1;29293000;0.0;0.0;30000000.0;36;1536000.0;0;0.0;0;29293000.0;0;0;0
2;79275000;0.0;0.0;39950000.0;30;1043500.0;0;0.0;0;79275000.0;0;0;1
2;13053000;11482000.0;2300000.0;0.0;3;6789000.0;0;0.0;0;0.0;0;0;0
1;19667000;27711000.0;0.0;15700000.0;12;19667000.0;0;0.0;0;19667000.0;0;0;0
2;15955000;0.0;0.0;8500000.0;120;129500.0;0;0.0;0;15955000.0;0;0;1
1;6402000;0.0;0.0;6402000.0;24;471000.0;0;0.0;0;0.0;1;0;0
1;17237000;0.0;0.0;23000000.0;67;486000.0;0;0.0;0;17237000.0;0;0;1
1;50078000;0.0;0.0;0.0;22;87000.0;0;0.0;0;0.0;0;0;0
1;5396000;0.0;0.0;5396000.0;3;1798000.0;0;0.0;0;5396000.0;1;0;0
1;4965000;0.0;0.0;5000000.0;24;244000.0;0;0.0;0;4965000.0;0;0;0
1;12215000;0.0;0.0;12564000.0;36;349000.0;0;0.0;0;0.0;0;0;0
1;7827000;0.0;0.0;9080000.0;12;992000.0;0;0.0;0;0.0;0;0;0
1;5561000;0.0;0.0;5957000.0;48;192000.0;0;0.0;0;0.0;0;0;0
1;7492000;326000.0;0.0;7700000.0;60;272000.0;0;0.0;0;7492000.0;0;0;0
1;11696000;0.0;0.0;12451000.0;65;305000.0;0;0.0;0;11696000.0;1;0;0
1;38300000;0.0;0.0;38300000.0;108;520000.0;0;0.0;0;0.0;1;0;0
2;66464000;0.0;0.0;34800000.0;122;522500.0;0;0.0;0;0.0;0;0;1
1;5003000;0.0;0.0;5320000.0;0;0.0;0;0.0;0;5003000.0;1;0;0
1;53470000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
9;173228000;166656000.0;10691375.0;30000000.0;96;19133888.8888888;0;0.0;0;0.0;0;0;0
1;4934000;0.0;0.0;5000000.0;72;132000.0;0;0.0;0;4934000.0;1;0;0
1;44875000;51898000.0;0.0;48000000.0;85;825000.0;0;0.0;0;44875000.0;0;0;1
1;4631000;6867000.0;0.0;14597000.0;60;379000.0;0;0.0;0;4631000.0;0;0;0
2;108246000;0.0;0.0;0.0;9;201000.0;0;0.0;0;0.0;1;0;0
2;13961000;0.0;2400000.0;5800000.0;48;420000.0;0;0.0;0;9196000.0;0;0;0
2;15152000;0.0;3134000.0;5000000.0;36;340000.0;0;0.0;0;10000000.0;1;0;0
1;10556000;0.0;0.0;15000000.0;94;239000.0;0;0.0;0;10556000.0;0;0;1
1;22169000;49590000.0;0.0;22169000.0;1;49590000.0;0;0.0;0;22169000.0;0;0;0
3;73209000;0.0;0.0;10164666.6666666;91;259666.666666666;0;0.0;0;0.0;0;0;1
1;7030000;5133000.0;5000000.0;0.0;3;6396000.0;0;0.0;0;0.0;0;0;0
3;66891000;0.0;0.0;35693000.0;72;683666.666666666;0;0.0;0;20663000.0;0;0;0
2;71444000;0.0;0.0;38500000.0;60;933500.0;0;0.0;0;71444000.0;1;0;0
3;45210000;0.0;3447333.33333333;12945333.3333333;126;122333.333333333;0;0.0;0;0.0;0;0;1
2;30571000;0.0;0.0;20315500.0;139;216000.0;0;0.0;0;7597000.0;1;0;0
1;4744000;0.0;0.0;4950000.0;24;206000.0;0;0.0;0;0.0;0;0;0
1;15473000;0.0;0.0;0.0;10;0.0;0;0.0;0;0.0;0;0;1
1;155658000;0.0;0.0;172060000.0;72;4293000.0;0;0.0;0;155658000.0;1;0;0
2;20565000;0.0;0.0;12050000.0;36;494000.0;0;0.0;0;8957000.0;0;0;0
4;134860000;0.0;5675000.0;45500000.0;65;821500.0;0;0.0;0;123725000.0;0;0;1
1;26947000;0.0;0.0;28943000.0;120;483000.0;0;0.0;0;26947000.0;0;0;0
2;36976000;0.0;0.0;26781000.0;114;499500.0;0;0.0;0;0.0;0;0;0
1;13244000;7580000.0;0.0;7270000.0;72;212000.0;0;0.0;0;13244000.0;0;0;0
1;6678000;0.0;0.0;9362000.0;72;216000.0;0;0.0;0;6678000.0;0;0;0
1;12801000;0.0;0.0;17400000.0;0;0.0;0;0.0;0;12801000.0;0;0;1
2;34962000;0.0;0.0;21860500.0;108;397500.0;0;0.0;0;0.0;0;0;0
1;7639000;0.0;0.0;7400000.0;60;228000.0;0;0.0;0;7639000.0;1;0;0
2;18480000;0.0;6450000.0;5350000.0;60;697500.0;0;0.0;0;10060000.0;0;0;1
7;232330000;0.0;2142857.14285714;33900000.0;58;1017000.0;0;0.0;0;217341000.0;0;0;0
1;8835000;0.0;0.0;9000000.0;48;252000.0;0;0.0;0;0.0;0;0;0
1;24805000;0.0;0.0;23514000.0;243;202000.0;0;0.0;0;0.0;0;0;1
1;32515000;0.0;0.0;33607000.0;36;1264000.0;0;0.0;0;32515000.0;0;0;1
2;22976000;0.0;0.0;11574500.0;46;1225500.0;0;0.0;0;9827000.0;0;0;0
1;10079000;0.0;20000000.0;0.0;3;5931000.0;0;0.0;0;0.0;1;0;0
2;13558000;2436000.0;0.0;10660000.0;39;411500.0;0;0.0;0;13558000.0;0;0;0
1;17279000;17279000.0;0.0;6666000.0;1;17279000.0;0;0.0;0;17279000.0;0;0;1
1;6587000;7994000.0;0.0;8300000.0;36;6587000.0;0;0.0;0;6587000.0;0;0;0
1;7379000;0.0;0.0;7432000.0;48;338000.0;0;0.0;0;7379000.0;0;0;0
1;8409000;0.0;0.0;9500000.0;60;241000.0;0;0.0;0;8409000.0;1;0;0
1;8452000;0.0;0.0;8300000.0;28;360000.0;0;0.0;0;8452000.0;1;0;0
2;46357000;0.0;0.0;26548000.0;53;932500.0;0;0.0;0;46357000.0;0;0;1
1;15724000;0.0;0.0;16000000.0;60;468000.0;0;0.0;0;15724000.0;1;0;0
1;12533000;0.0;0.0;12755000.0;60;370000.0;0;0.0;0;0.0;0;0;1
1;5000000;0.0;0.0;5000000.0;24;345000.0;0;0.0;0;0.0;1;0;0
1;10287000;0.0;0.0;11003000.0;60;264000.0;0;0.0;0;10287000.0;1;0;0
2;23172000;0.0;0.0;16384500.0;151;510000.0;0;0.0;0;15511000.0;0;0;0
1;12011000;0.0;0.0;11678000.0;72;290000.0;0;0.0;0;12011000.0;0;0;1
1;8469000;0.0;0.0;8208000.0;72;212000.0;0;0.0;0;8469000.0;0;0;1
1;11118000;0.0;0.0;13000000.0;36;414000.0;0;0.0;0;11118000.0;0;0;1
2;57085000;0.0;0.0;40668000.0;149;746500.0;0;0.0;0;46124000.0;0;0;0
5;63843000;0.0;6750000.0;22542000.0;48;295200.0;0;0.0;0;44763000.0;1;0;0
1;9019000;0.0;0.0;27597000.0;85;203000.0;0;0.0;0;9019000.0;0;0;1
1;39549000;0.0;0.0;76540000.0;42;1965000.0;0;0.0;0;0.0;0;0;1
3;33319000;0.0;6333333.33333333;6980333.33333333;37;943000.0;0;0.0;0;0.0;0;0;1
2;29971000;0.0;8500000.0;32000000.0;85;294500.0;0;0.0;0;0.0;1;0;0
4;112801000;0.0;0.0;41963000.0;42;1229750.0;0;0.0;0;112801000.0;1;0;0
1;5475000;5475000.0;0.0;8000000.0;36;355000.0;0;0.0;0;0.0;0;0;0
1;15394000;0.0;0.0;15354000.0;72;563000.0;0;0.0;0;15394000.0;1;0;0
1;38738000;0.0;0.0;40500000.0;90;760000.0;0;0.0;0;0.0;0;0;1
1;9350000;0.0;0.0;9350000.0;60;237000.0;0;0.0;0;9350000.0;1;0;0
4;63135000;0.0;1750000.0;15925000.0;124;335750.0;0;0.0;0;19459000.0;1;0;0
1;9946000;0.0;0.0;26000000.0;200;308000.0;0;0.0;0;0.0;1;0;0
1;11202000;0.0;0.0;17000000.0;60;388000.0;0;0.0;0;11202000.0;0;0;1
2;15459000;0.0;4050000.0;5000000.0;60;98000.0;0;0.0;0;9717000.0;1;0;0
1;5799000;0.0;0.0;5799000.0;40;144000.0;0;0.0;0;5799000.0;0;0;0
1;4692000;0.0;0.0;6000000.0;36;231000.0;0;0.0;0;4692000.0;0;0;1
5;188068000;17148000.0;840000.0;45614600.0;74;907200.0;0;0.0;0;42878000.0;0;0;1
4;42856000;11100000.0;9950000.0;14767000.0;87;1659000.0;0;0.0;0;37906000.0;0;0;0
1;6800000;0.0;0.0;6800000.0;60;190000.0;0;0.0;0;6800000.0;0;0;1
1;5002000;0.0;0.0;5065000.0;35;179000.0;0;0.0;0;5002000.0;1;0;0
2;22365000;22365000.0;0.0;11182500.0;1;11182500.0;0;0.0;0;22365000.0;0;0;0
4;88794000;0.0;0.0;23957000.0;87;470750.0;0;0.0;0;27814000.0;0;0;1
2;57699000;0.0;0.0;33409000.0;63;837000.0;0;0.0;0;12732000.0;0;0;1
2;17269000;0.0;0.0;8700000.0;96;180000.0;0;0.0;0;17269000.0;0;0;0
2;66086000;0.0;0.0;39855500.0;109;478500.0;0;0.0;0;8714000.0;1;0;0
3;42117000;0.0;0.0;12989666.6666666;63;441333.33333333296;0;0.0;0;36969000.0;0;0;0
1;6665000;0.0;0.0;7400000.0;0;0.0;0;0.0;0;6665000.0;0;0;1
1;4938000;0.0;0.0;6700000.0;24;322000.0;0;0.0;0;4938000.0;1;0;0
1;5957000;0.0;0.0;20000000.0;30;415000.0;0;0.0;0;5957000.0;1;0;0
6;64414000;0.0;5600000.0;14596000.0;66;372666.666666666;0;0.0;0;54902000.0;1;0;0
3;31360000;35798000.0;0.0;11800000.0;62;302666.666666666;0;0.0;0;31360000.0;0;0;1
1;5525000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
2;20279000;6452000.0;0.0;14019000.0;30;3537500.0;0;0.0;0;20279000.0;0;0;0
1;4565000;0.0;0.0;5298000.0;24;283000.0;0;0.0;0;4565000.0;0;0;1
1;6662000;0.0;0.0;8500000.0;49;240000.0;0;0.0;0;6662000.0;0;0;0
1;7754000;0.0;0.0;8900000.0;60;256000.0;0;0.0;0;7754000.0;1;0;0
4;159241000;0.0;10500000.0;48637333.33333329;115;774750.0;0;0.0;0;37573000.0;1;0;0
1;6006000;0.0;0.0;6000000.0;36;238000.0;0;0.0;0;6006000.0;0;0;0
2;47920000;0.0;0.0;25465500.0;107;479000.0;0;0.0;0;38239000.0;0;0;0
1;7159000;0.0;0.0;7159000.0;24;494000.0;0;0.0;0;0.0;0;0;1
3;28146000;0.0;0.0;10426333.3333333;64;105000.0;0;0.0;0;28146000.0;0;0;0
2;11803000;0.0;0.0;6149000.0;42;250000.0;0;0.0;0;11803000.0;1;0;0
2;34789000;0.0;0.0;20677500.0;70;518000.0;0;0.0;0;22742000.0;0;0;0
1;21649000;21649000.0;0.0;21649000.0;0;21649000.0;0;0.0;0;21649000.0;0;0;1
1;9249000;0.0;0.0;10076000.0;36;366000.0;0;0.0;0;9249000.0;1;0;0
1;13007000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
3;54885000;277000.0;1666666.66666666;17105333.333333302;76;478000.0;0;0.0;0;49956000.0;0;0;0
2;36953000;0.0;5475000.0;18100000.0;36;1113500.0;0;0.0;0;28955000.0;0;0;1
2;34106000;0.0;0.0;19724500.0;36;764500.0;0;0.0;0;34106000.0;0;0;1
3;70628000;0.0;0.0;25480666.6666666;51;913333.333333333;0;0.0;0;0.0;1;0;0
2;42715000;0.0;0.0;22681500.0;120;373000.0;0;0.0;0;42715000.0;1;0;0
2;13355000;5126000.0;0.0;4566000.0;30;244000.0;0;0.0;0;7223000.0;0;0;0
1;5309000;3191000.0;0.0;6796000.0;51;132000.0;0;0.0;0;5309000.0;0;0;0
1;5271000;1286000.0;0.0;5998000.0;50;312000.0;0;0.0;0;0.0;0;0;0
1;62530000;0.0;0.0;63200000.0;144;1220000.0;0;0.0;0;62530000.0;1;0;0
1;14649000;0.0;0.0;15000000.0;60;424000.0;0;0.0;0;14649000.0;1;0;0
1;20174000;0.0;0.0;20174000.0;24;1249000.0;0;0.0;0;0.0;1;0;0
1;52084000;0.0;0.0;70000000.0;96;1983000.0;0;0.0;0;0.0;1;0;0
1;5414000;0.0;0.0;0.0;48;273000.0;0;0.0;0;0.0;0;0;1
2;19283000;0.0;2300000.0;0.0;0;131500.0;0;0.0;0;0.0;1;0;0
1;8974000;0.0;0.0;8921000.0;72;230000.0;0;0.0;0;8974000.0;0;0;1
1;18956000;0.0;0.0;22000000.0;96;425000.0;0;0.0;0;18956000.0;0;0;1
3;21317000;5276000.0;1666666.66666666;7100000.0;60;2462333.33333333;0;0.0;0;14545000.0;0;0;0
1;20009000;0.0;0.0;29000000.0;0;655000.0;0;0.0;0;20009000.0;1;0;0
1;40219000;0.0;0.0;56308000.0;63;884000.0;0;0.0;0;40219000.0;0;0;1
1;5000000;0.0;0.0;5000000.0;36;382000.0;0;0.0;0;5000000.0;0;0;0
3;19923000;0.0;6328666.66666666;0.0;3;147666.666666666;0;0.0;0;0.0;0;0;1
1;4968000;0.0;0.0;5198000.0;40;129000.0;0;0.0;0;4968000.0;0;0;0
1;5761000;0.0;0.0;6585000.0;24;274000.0;0;0.0;0;5761000.0;0;0;1
1;11040000;0.0;0.0;11040000.0;36;627000.0;0;0.0;0;0.0;1;0;0
1;9422000;0.0;0.0;10000000.0;60;315000.0;0;0.0;0;9422000.0;0;0;0
1;15008000;0.0;0.0;24551000.0;180;309000.0;0;0.0;0;0.0;1;0;0
1;7098000;1662000.0;0.0;9500000.0;78;259000.0;0;0.0;0;7098000.0;0;0;0
3;33479000;0.0;0.0;11202333.3333333;88;109000.0;0;0.0;0;11379000.0;1;0;0
1;6361000;13923000.0;0.0;6361000.0;1;201000.0;0;0.0;0;6361000.0;0;0;1
1;4718000;7807000.0;0.0;4800000.0;1;4718000.0;0;0.0;0;4718000.0;0;0;0
2;46545000;0.0;0.0;28542500.0;74;612000.0;0;0.0;0;46545000.0;1;0;0
7;95314000;11405000.0;728571.4285714279;16230000.0;65;1916428.57142857;0;0.0;0;16464000.0;0;0;1
